step	tag	value
29	train/lr	0.00030000
29	train/batch_acc	0.44736842
29	train/batch_box_iou	0.05151695
29	train/batch_cls_loss	0.63691199
29	train/batch_box_loss	0.05644439
30	train/loss_step	2.64885378
30	train/lr	0.00030000
30	train/batch_acc	0.36666667
30	train/batch_box_iou	0.06216591
30	train/batch_cls_loss	0.53159642
30	train/batch_box_loss	0.04831783
31	train/loss_step	2.65201378
31	train/lr	0.00030000
31	train/batch_acc	0.27586207
31	train/batch_box_iou	0.05498004
31	train/batch_cls_loss	0.55862927
31	train/batch_box_loss	0.04066890
32	train/loss_step	2.72019768
32	train/lr	0.00030000
32	train/batch_acc	0.11111111
32	train/batch_box_iou	0.01741965
32	train/batch_cls_loss	0.46679881
32	train/batch_box_loss	0.05764766
33	train/loss_step	2.91892767
33	train/lr	0.00030000
33	train/batch_acc	0.35135135
33	train/batch_box_iou	0.00723616
33	train/batch_cls_loss	0.67186809
33	train/batch_box_loss	0.05230640
34	train/loss_step	2.78758812
34	train/lr	0.00030000
34	train/batch_acc	0.03846154
34	train/batch_box_iou	0.02064988
34	train/batch_cls_loss	0.55153990
34	train/batch_box_loss	0.05546959
35	train/loss_step	2.50578165
35	train/lr	0.00030000
35	train/batch_acc	0.60000000
35	train/batch_box_iou	0.08513423
35	train/batch_cls_loss	0.47635287
35	train/batch_box_loss	0.03993944
36	train/loss_step	2.69423485
36	train/lr	0.00030000
36	train/batch_acc	0.26923077
36	train/batch_box_iou	0.02748912
36	train/batch_cls_loss	0.51214242
36	train/batch_box_loss	0.04741413
37	train/loss_step	2.84655523
37	train/lr	0.00030000
37	train/batch_acc	0.03448276
37	train/batch_box_iou	0.01266818
37	train/batch_cls_loss	0.62119675
37	train/batch_box_loss	0.05013898
38	train/loss_step	2.74621677
38	train/lr	0.00030000
38	train/batch_acc	0.19230769
38	train/batch_box_iou	0.02657225
38	train/batch_cls_loss	0.58175373
38	train/batch_box_loss	0.04352152
39	train/loss_step	2.80729437
39	train/lr	0.00030000
39	train/batch_acc	0.33333333
39	train/batch_box_iou	0.01036415
39	train/batch_cls_loss	0.53261101
39	train/batch_box_loss	0.05908231
40	train/loss_step	2.83351755
40	train/lr	0.00030000
40	train/batch_acc	0.55263158
40	train/batch_box_iou	0.03929799
40	train/batch_cls_loss	0.65695393
40	train/batch_box_loss	0.05103194
41	train/loss_step	2.73764610
41	train/lr	0.00030000
41	train/batch_acc	0.26923077
41	train/batch_box_iou	0.02233897
41	train/batch_cls_loss	0.52727187
41	train/batch_box_loss	0.05101046
42	train/loss_step	2.67731643
42	train/lr	0.00030000
42	train/batch_acc	0.32142857
42	train/batch_box_iou	0.02793567
42	train/batch_cls_loss	0.53479153
42	train/batch_box_loss	0.03967926
43	train/loss_step	2.65695429
43	train/lr	0.00030000
43	train/batch_acc	0.53333333
43	train/batch_box_iou	0.07050783
43	train/batch_cls_loss	0.52766263
43	train/batch_box_loss	0.05406144
44	train/loss_step	2.72819495
44	train/lr	0.00030000
44	train/batch_acc	0.00000000
44	train/batch_box_iou	0.00872191
44	train/batch_cls_loss	0.49200171
44	train/batch_box_loss	0.05072742
45	train/loss_step	2.89175844
45	train/lr	0.00030000
45	train/batch_acc	0.52173913
45	train/batch_box_iou	0.04452517
45	train/batch_cls_loss	0.71830535
45	train/batch_box_loss	0.05250066
46	train/loss_step	2.54144764
46	train/lr	0.00030000
46	train/batch_acc	0.41935484
46	train/batch_box_iou	0.10126714
46	train/batch_cls_loss	0.53977424
46	train/batch_box_loss	0.04084157
47	train/loss_step	2.58255672
47	train/lr	0.00030000
47	train/batch_acc	0.35294118
47	train/batch_box_iou	0.02068007
47	train/batch_cls_loss	0.41180924
47	train/batch_box_loss	0.04242151
48	train/loss_step	2.83710647
48	train/lr	0.00030000
48	train/batch_acc	0.71794872
48	train/batch_box_iou	0.02057053
48	train/batch_cls_loss	0.65200317
48	train/batch_box_loss	0.04524887
49	train/loss_step	2.54042625
49	train/lr	0.00030000
49	train/batch_acc	0.20833333
49	train/batch_box_iou	0.06191071
49	train/batch_cls_loss	0.51011378
49	train/batch_box_loss	0.03082678
50	train/loss_step	2.62081742
50	train/lr	0.00030000
50	train/batch_acc	0.56000000
50	train/batch_box_iou	0.03108945
50	train/batch_cls_loss	0.48467451
50	train/batch_box_loss	0.03966434
51	train/loss_step	2.91672039
51	train/lr	0.00030000
51	train/batch_acc	0.13888889
51	train/batch_box_iou	0.01777126
51	train/batch_cls_loss	0.68940580
51	train/batch_box_loss	0.05257139
52	train/loss_step	2.71763325
52	train/lr	0.00030000
52	train/batch_acc	0.08333333
52	train/batch_box_iou	0.02177745
52	train/batch_cls_loss	0.54794657
52	train/batch_box_loss	0.04264833
53	train/loss_step	2.88017702
53	train/lr	0.00030000
53	train/batch_acc	0.06060606
53	train/batch_box_iou	0.03064695
53	train/batch_cls_loss	0.67818022
53	train/batch_box_loss	0.05265815
54	train/loss_step	2.67339349
54	train/lr	0.00030000
54	train/batch_acc	0.86206897
54	train/batch_box_iou	0.01016898
54	train/batch_cls_loss	0.46412072
54	train/batch_box_loss	0.04592215
55	train/loss_step	2.80996156
55	train/lr	0.00030000
55	train/batch_acc	0.54545455
55	train/batch_box_iou	0.02840558
55	train/batch_cls_loss	0.59623986
55	train/batch_box_loss	0.05410659
56	train/loss_step	2.54100895
56	train/lr	0.00030000
56	train/batch_acc	0.06896552
56	train/batch_box_iou	0.09505905
