step	tag	value
31	train/batch_box_iou	0.01812209
31	train/batch_cls_loss	0.78857064
31	train/batch_box_loss	0.03599352
32	train/loss_step	3.27821779
32	train/lr	0.00050000
32	train/batch_acc	0.17857143
32	train/batch_box_iou	0.02484957
32	train/batch_cls_loss	1.12464237
32	train/batch_box_loss	0.04065493
2	train/loss_epoch	3.06292149
2	train/epoch_acc	0.21082621
2	train/epoch_box_iou	0.02757606
2	val/loss	3.01123468
2	val/acc	0.54242424
2	val/box_iou	0.02402933
2	val/mAP	0.00000000
2	val/mAP50_95	0.00000000
2	val/precision	0.00000000
2	val/recall	0.00000000
2	train/early_stop_loss	3.01123468
33	train/loss_step	2.80707312
33	train/lr	0.00050000
33	train/batch_acc	0.66666667
33	train/batch_box_iou	0.02042265
33	train/batch_cls_loss	0.67087394
33	train/batch_box_loss	0.03540890
34	train/loss_step	2.86603928
34	train/lr	0.00050000
34	train/batch_acc	0.65384615
34	train/batch_box_iou	0.06079031
34	train/batch_cls_loss	0.84664631
34	train/batch_box_loss	0.02819472
35	train/loss_step	3.15832853
35	train/lr	0.00050000
35	train/batch_acc	0.46666667
35	train/batch_box_iou	0.01246921
35	train/batch_cls_loss	0.99009758
35	train/batch_box_loss	0.03863390
36	train/loss_step	2.91212225
36	train/lr	0.00050000
36	train/batch_acc	0.92000000
36	train/batch_box_iou	0.01963846
36	train/batch_cls_loss	0.76710612
36	train/batch_box_loss	0.03685861
37	train/loss_step	2.55517149
37	train/lr	0.00050000
37	train/batch_acc	0.69230769
37	train/batch_box_iou	0.03188895
37	train/batch_cls_loss	0.47694871
37	train/batch_box_loss	0.02840017
38	train/loss_step	2.62742138
38	train/lr	0.00050000
38	train/batch_acc	0.88235294
38	train/batch_box_iou	0.02339741
38	train/batch_cls_loss	0.54483390
38	train/batch_box_loss	0.02587648
39	train/loss_step	2.76112604
39	train/lr	0.00050000
39	train/batch_acc	0.78947368
39	train/batch_box_iou	0.03748385
39	train/batch_cls_loss	0.68373412
