step	tag	value
33	train/lr	0.00030000
33	train/batch_acc	0.37931034
33	train/batch_box_iou	0.01685299
33	train/batch_cls_loss	0.60208774
33	train/batch_box_loss	0.06434274
34	train/loss_step	2.75787020
34	train/lr	0.00030000
34	train/batch_acc	0.39285714
34	train/batch_box_iou	0.04252816
34	train/batch_cls_loss	0.60208392
34	train/batch_box_loss	0.04816853
35	train/loss_step	2.55882645
35	train/lr	0.00030000
35	train/batch_acc	0.54545455
35	train/batch_box_iou	0.01401757
35	train/batch_cls_loss	0.36032933
35	train/batch_box_loss	0.04530643
36	train/loss_step	2.45930123
36	train/lr	0.00030000
36	train/batch_acc	0.40000000
36	train/batch_box_iou	0.05863723
36	train/batch_cls_loss	0.35406065
36	train/batch_box_loss	0.04450301
37	train/loss_step	2.67590618
37	train/lr	0.00030000
37	train/batch_acc	0.33333333
37	train/batch_box_iou	0.01131994
37	train/batch_cls_loss	0.40198320
37	train/batch_box_loss	0.05931258
38	train/loss_step	2.79987526
38	train/lr	0.00030000
38	train/batch_acc	0.35714286
38	train/batch_box_iou	0.00919848
38	train/batch_cls_loss	0.53864378
38	train/batch_box_loss	0.05592568
39	train/loss_step	2.78122091
39	train/lr	0.00030000
39	train/batch_acc	0.84375000
39	train/batch_box_iou	0.01223910
39	train/batch_cls_loss	0.52995867
39	train/batch_box_loss	0.05514810
40	train/loss_step	2.53754759
40	train/lr	0.00030000
40	train/batch_acc	0.50000000
40	train/batch_box_iou	0.06715287
40	train/batch_cls_loss	0.46243042
40	train/batch_box_loss	0.04188458
41	train/loss_step	2.75179720
41	train/lr	0.00030000
41	train/batch_acc	0.61764706
41	train/batch_box_iou	0.03317969
41	train/batch_cls_loss	0.55946660
41	train/batch_box_loss	0.05173800
42	train/loss_step	2.96080446
42	train/lr	0.00030000
42	train/batch_acc	0.59523810
42	train/batch_box_iou	0.01378245
42	train/batch_cls_loss	0.68030965
42	train/batch_box_loss	0.06161195
43	train/loss_step	2.69773054
43	train/lr	0.00030000
43	train/batch_acc	0.60000000
43	train/batch_box_iou	0.01674389
43	train/batch_cls_loss	0.47528952
43	train/batch_box_loss	0.05118577
44	train/loss_step	2.65554285
44	train/lr	0.00030000
44	train/batch_acc	0.70588235
44	train/batch_box_iou	0.05624858
44	train/batch_cls_loss	0.55189067
44	train/batch_box_loss	0.04322985
45	train/loss_step	2.85893726
45	train/lr	0.00030000
45	train/batch_acc	0.29629630
45	train/batch_box_iou	0.01483592
45	train/batch_cls_loss	0.64486939
45	train/batch_box_loss	0.04874795
46	train/loss_step	2.82602835
46	train/lr	0.00030000
46	train/batch_acc	0.50000000
46	train/batch_box_iou	0.01841349
46	train/batch_cls_loss	0.58562094
46	train/batch_box_loss	0.05544685
47	train/loss_step	2.48997617
47	train/lr	0.00030000
47	train/batch_acc	0.21428571
47	train/batch_box_iou	0.06039886
47	train/batch_cls_loss	0.43033844
47	train/batch_box_loss	0.03608708
48	train/loss_step	2.50702643
48	train/lr	0.00030000
48	train/batch_acc	0.27272727
48	train/batch_box_iou	0.02194496
48	train/batch_cls_loss	0.36074084
48	train/batch_box_loss	0.03803508
49	train/loss_step	2.61254287
49	train/lr	0.00030000
49	train/batch_acc	0.38095238
49	train/batch_box_iou	0.01770894
49	train/batch_cls_loss	0.44806731
49	train/batch_box_loss	0.03997868
50	train/loss_step	2.52185583
50	train/lr	0.00030000
50	train/batch_acc	0.73684211
50	train/batch_box_iou	0.04486687
50	train/batch_cls_loss	0.36304086
50	train/batch_box_loss	0.04970973
51	train/loss_step	2.59919906
51	train/lr	0.00030000
51	train/batch_acc	0.75000000
51	train/batch_box_iou	0.02110076
51	train/batch_cls_loss	0.45474416
51	train/batch_box_loss	0.03733127
52	train/loss_step	2.65075684
52	train/lr	0.00030000
52	train/batch_acc	0.66666667
52	train/batch_box_iou	0.00727757
52	train/batch_cls_loss	0.42328024
52	train/batch_box_loss	0.04840632
53	train/loss_step	2.67053151
53	train/lr	0.00030000
53	train/batch_acc	0.60000000
