step	tag	value
31	train/batch_box_iou	0.00618628
31	train/batch_cls_loss	1.64760590
31	train/batch_box_loss	0.04671440
32	train/loss_step	3.57347465
32	train/lr	0.00050000
32	train/batch_acc	0.40000000
32	train/batch_box_iou	0.03866515
32	train/batch_cls_loss	1.50520265
32	train/batch_box_loss	0.02912047
2	train/loss_epoch	3.88953762
2	train/epoch_acc	0.15680473
2	train/epoch_box_iou	0.01389536
2	val/loss	3.80997613
2	val/acc	0.45757576
2	val/box_iou	0.01669662
2	val/mAP	0.00000000
2	val/mAP50_95	0.00000000
2	val/precision	0.00000000
2	val/recall	0.00000000
2	train/early_stop_loss	3.80997613
33	train/loss_step	3.59013271
33	train/lr	0.00050000
33	train/batch_acc	0.17647059
33	train/batch_box_iou	0.05091588
33	train/batch_cls_loss	1.55268025
33	train/batch_box_loss	0.02785686
34	train/loss_step	3.85868454
34	train/lr	0.00050000
34	train/batch_acc	0.09375000
34	train/batch_box_iou	0.00737422
34	train/batch_cls_loss	1.64284456
34	train/batch_box_loss	0.04611770
35	train/loss_step	3.65426803
35	train/lr	0.00050000
35	train/batch_acc	0.16666667
35	train/batch_box_iou	0.02814832
35	train/batch_cls_loss	1.53356159
35	train/batch_box_loss	0.03540060
36	train/loss_step	3.77441359
36	train/lr	0.00050000
36	train/batch_acc	0.34782609
36	train/batch_box_iou	0.01084564
36	train/batch_cls_loss	1.57906842
36	train/batch_box_loss	0.04340730
37	train/loss_step	3.76910496
37	train/lr	0.00050000
37	train/batch_acc	0.00000000
37	train/batch_box_iou	0.01358318
37	train/batch_cls_loss	1.56337833
37	train/batch_box_loss	0.04657859
38	train/loss_step	3.80281305
38	train/lr	0.00050000
38	train/batch_acc	0.00000000
38	train/batch_box_iou	0.01336361
38	train/batch_cls_loss	1.61741865
38	train/batch_box_loss	0.04242431
39	train/loss_step	3.78461552
39	train/lr	0.00050000
39	train/batch_acc	0.21428571
39	train/batch_box_iou	0.01760816
39	train/batch_cls_loss	1.63431966
39	train/batch_box_loss	0.03710242
40	train/loss_step	3.67278504
40	train/lr	0.00050000
40	train/batch_acc	0.42105263
40	train/batch_box_iou	0.00369445
40	train/batch_cls_loss	1.46527791
40	train/batch_box_loss	0.04297921
41	train/loss_step	3.84505534
41	train/lr	0.00050000
41	train/batch_acc	0.00000000
41	train/batch_box_iou	0.00910563
41	train/batch_cls_loss	1.66143727
41	train/batch_box_loss	0.04036586
42	train/loss_step	3.81226492
42	train/lr	0.00050000
42	train/batch_acc	0.00000000
42	train/batch_box_iou	0.01977222
42	train/batch_cls_loss	1.68894732
42	train/batch_box_loss	0.03257245
43	train/loss_step	3.81604457
43	train/lr	0.00050000
43	train/batch_acc	0.50000000
43	train/batch_box_iou	0.00947064
43	train/batch_cls_loss	1.64746439
43	train/batch_box_loss	0.03750428
44	train/loss_step	3.74701309
44	train/lr	0.00050000
44	train/batch_acc	0.32000000
44	train/batch_box_iou	0.00719645
44	train/batch_cls_loss	1.56312954
44	train/batch_box_loss	0.03965525
45	train/loss_step	3.65097857
45	train/lr	0.00050000
45	train/batch_acc	0.38888889
45	train/batch_box_iou	0.01779310
45	train/batch_cls_loss	1.47698677
45	train/batch_box_loss	0.04191562
46	train/loss_step	3.78588438
46	train/lr	0.00050000
46	train/batch_acc	0.00000000
46	train/batch_box_iou	0.00197911
46	train/batch_cls_loss	1.56827641
46	train/batch_box_loss	0.04431325
47	train/loss_step	3.65139508
47	train/lr	0.00050000
47	train/batch_acc	0.23333333
47	train/batch_box_iou	0.01413382
47	train/batch_cls_loss	1.50358772
47	train/batch_box_loss	0.03521500
48	train/loss_step	3.73933125
48	train/lr	0.00050000
48	train/batch_acc	0.25000000
48	train/batch_box_iou	0.00511214
48	train/batch_cls_loss	1.56997275
48	train/batch_box_loss	0.03591656
3	train/loss_epoch	3.75897385
3	train/epoch_acc	0.19230769
3	train/epoch_box_iou	0.01286049
3	val/loss	3.63662963
3	val/acc	0.48787879
3	val/box_iou	0.01678096
3	val/mAP	0.00000000
3	val/mAP50_95	0.00000000
3	val/precision	0.00000000
3	val/recall	0.00000000
3	train/early_stop_loss	3.63662963
49	train/loss_step	3.60970664
49	train/lr	0.00050000
49	train/batch_acc	0.15000000
49	train/batch_box_iou	0.03100767
49	train/batch_cls_loss	1.52781868
49	train/batch_box_loss	0.02878066
50	train/loss_step	3.70304632
50	train/lr	0.00050000
50	train/batch_acc	0.14285714
50	train/batch_box_iou	0.00511538
50	train/batch_cls_loss	1.50339413
50	train/batch_box_loss	0.04197662
51	train/loss_step	3.83497810
51	train/lr	0.00050000
51	train/batch_acc	0.12000000
51	train/batch_box_iou	0.00803177
51	train/batch_cls_loss	1.69257092
