step	tag	value
31	train/batch_box_iou	0.02465094
31	train/batch_cls_loss	1.69354630
31	train/batch_box_loss	0.03442070
32	train/loss_step	3.75294971
32	train/lr	0.00050000
32	train/batch_acc	0.00000000
32	train/batch_box_iou	0.02137458
32	train/batch_cls_loss	1.65551233
32	train/batch_box_loss	0.02803733
2	train/loss_epoch	3.89690268
2	train/epoch_acc	0.04776119
2	train/epoch_box_iou	0.01147647
2	val/loss	3.89793212
2	val/acc	0.06969697
2	val/box_iou	0.01793064
2	val/mAP	0.00000000
2	val/mAP50_95	0.00000000
2	val/precision	0.00000000
2	val/recall	0.00000000
2	train/early_stop_loss	3.89793212
33	train/loss_step	3.90254021
33	train/lr	0.00050000
33	train/batch_acc	0.04761905
33	train/batch_box_iou	0.01251327
33	train/batch_cls_loss	1.77701545
33	train/batch_box_loss	0.03011027
34	train/loss_step	3.82607889
34	train/lr	0.00050000
34	train/batch_acc	0.00000000
34	train/batch_box_iou	0.00826429
34	train/batch_cls_loss	1.68213773
34	train/batch_box_loss	0.03209398
35	train/loss_step	3.71535730
35	train/lr	0.00050000
35	train/batch_acc	0.00000000
35	train/batch_box_iou	0.00613233
35	train/batch_cls_loss	1.56355345
35	train/batch_box_loss	0.03281367
36	train/loss_step	3.73552227
36	train/lr	0.00050000
36	train/batch_acc	0.00000000
36	train/batch_box_iou	0.02092539
36	train/batch_cls_loss	1.65806556
36	train/batch_box_loss	0.02386149
37	train/loss_step	3.80567455
37	train/lr	0.00050000
37	train/batch_acc	0.00000000
37	train/batch_box_iou	0.00741738
37	train/batch_cls_loss	1.67041826
37	train/batch_box_loss	0.03001820
38	train/loss_step	3.73987341
38	train/lr	0.00050000
38	train/batch_acc	0.00000000
38	train/batch_box_iou	0.00611291
38	train/batch_cls_loss	1.59509730
38	train/batch_box_loss	0.03140038
39	train/loss_step	3.55594277
39	train/lr	0.00050000
39	train/batch_acc	0.00000000
39	train/batch_box_iou	0.03938381
39	train/batch_cls_loss	1.46570981
39	train/batch_box_loss	0.03380013
40	train/loss_step	3.80438757
40	train/lr	0.00050000
40	train/batch_acc	0.00000000
40	train/batch_box_iou	0.00814418
40	train/batch_cls_loss	1.69024014
40	train/batch_box_loss	0.02608716
41	train/loss_step	3.84678912
41	train/lr	0.00050000
41	train/batch_acc	0.00000000
41	train/batch_box_iou	0.02219855
41	train/batch_cls_loss	1.77752352
41	train/batch_box_loss	0.02273254
42	train/loss_step	3.61482477
42	train/lr	0.00050000
42	train/batch_acc	0.00000000
42	train/batch_box_iou	0.03006900
42	train/batch_cls_loss	1.53835404
42	train/batch_box_loss	0.02732172
43	train/loss_step	3.74637556
43	train/lr	0.00050000
43	train/batch_acc	0.00000000
43	train/batch_box_iou	0.01126478
43	train/batch_cls_loss	1.61124778
43	train/batch_box_loss	0.03153145
44	train/loss_step	3.94335699
44	train/lr	0.00050000
44	train/batch_acc	0.00000000
44	train/batch_box_iou	0.00446699
44	train/batch_cls_loss	1.80169642
44	train/batch_box_loss	0.03011895
45	train/loss_step	3.62214851
45	train/lr	0.00050000
45	train/batch_acc	0.00000000
45	train/batch_box_iou	0.00165653
45	train/batch_cls_loss	1.49766970
45	train/batch_box_loss	0.02555837
46	train/loss_step	3.86680984
46	train/lr	0.00050000
46	train/batch_acc	0.00000000
46	train/batch_box_iou	0.01456718
46	train/batch_cls_loss	1.78253508
46	train/batch_box_loss	0.02268186
47	train/loss_step	3.48719168
47	train/lr	0.00050000
47	train/batch_acc	0.00000000
47	train/batch_box_iou	0.00631379
47	train/batch_cls_loss	1.38315606
47	train/batch_box_loss	0.02333264
48	train/loss_step	3.50665045
48	train/lr	0.00050000
48	train/batch_acc	0.00000000
48	train/batch_box_iou	0.02996473
48	train/batch_cls_loss	1.43723869
48	train/batch_box_loss	0.02586822
3	train/loss_epoch	3.76383340
3	train/epoch_acc	0.00323625
3	train/epoch_box_iou	0.01310261
3	val/loss	3.75563805
3	val/acc	0.00000000
3	val/box_iou	0.01581046
3	val/mAP	0.00000000
3	val/mAP50_95	0.00000000
3	val/precision	0.00000000
3	val/recall	0.00000000
3	train/early_stop_loss	3.75563805
49	train/loss_step	3.77428579
49	train/lr	0.00050000
49	train/batch_acc	0.00000000
49	train/batch_box_iou	0.00945283
49	train/batch_cls_loss	1.68441343
49	train/batch_box_loss	0.02175558
50	train/loss_step	3.50296783
50	train/lr	0.00050000
50	train/batch_acc	0.00000000
50	train/batch_box_iou	0.04633037
50	train/batch_cls_loss	1.49993086
50	train/batch_box_loss	0.01913956
51	train/loss_step	3.65229940
51	train/lr	0.00050000
51	train/batch_acc	0.00000000
51	train/batch_box_iou	0.00919437
51	train/batch_cls_loss	1.55317116
51	train/batch_box_loss	0.02350341
52	train/loss_step	3.75155163
52	train/lr	0.00050000
52	train/batch_acc	0.00000000
52	train/batch_box_iou	0.02003734
52	train/batch_cls_loss	1.69385076
52	train/batch_box_loss	0.01955514
53	train/loss_step	3.67884517
53	train/lr	0.00050000
53	train/batch_acc	0.00000000
53	train/batch_box_iou	0.02004176
53	train/batch_cls_loss	1.63657832
53	train/batch_box_loss	0.01647007
54	train/loss_step	3.48270655
54	train/lr	0.00050000
54	train/batch_acc	0.00000000
54	train/batch_box_iou	0.02396557
54	train/batch_cls_loss	1.44153881
54	train/batch_box_loss	0.01781979
55	train/loss_step	3.82399940
55	train/lr	0.00050000
55	train/batch_acc	0.00000000
55	train/batch_box_iou	0.00512307
55	train/batch_cls_loss	1.72210574
55	train/batch_box_loss	0.02242800
56	train/loss_step	3.70519614
56	train/lr	0.00050000
56	train/batch_acc	0.00000000
56	train/batch_box_iou	0.00246939
56	train/batch_cls_loss	1.59243441
56	train/batch_box_loss	0.02354008
57	train/loss_step	3.43433094
57	train/lr	0.00050000
57	train/batch_acc	0.00000000
57	train/batch_box_iou	0.00000000
57	train/batch_cls_loss	1.34656739
57	train/batch_box_loss	0.01755269
58	train/loss_step	3.48410940
58	train/lr	0.00050000
58	train/batch_acc	0.00000000
58	train/batch_box_iou	0.02502213
58	train/batch_cls_loss	1.42747056
58	train/batch_box_loss	0.02133663
59	train/loss_step	3.39360285
59	train/lr	0.00050000
59	train/batch_acc	0.00000000
59	train/batch_box_iou	0.00868718
59	train/batch_cls_loss	1.27353907
59	train/batch_box_loss	0.02748766
60	train/loss_step	3.58116102
60	train/lr	0.00050000
60	train/batch_acc	0.00000000
60	train/batch_box_iou	0.01592845
60	train/batch_cls_loss	1.51144409
60	train/batch_box_loss	0.02031473
61	train/loss_step	3.80298471
61	train/lr	0.00050000
61	train/batch_acc	0.00000000
61	train/batch_box_iou	0.00718053
61	train/batch_cls_loss	1.70245862
61	train/batch_box_loss	0.02297745
62	train/loss_step	3.42088056
62	train/lr	0.00050000
62	train/batch_acc	0.00000000
62	train/batch_box_iou	0.01864791
62	train/batch_cls_loss	1.35863423
62	train/batch_box_loss	0.01990843
63	train/loss_step	3.82420278
63	train/lr	0.00050000
63	train/batch_acc	0.00000000
63	train/batch_box_iou	0.00586654
63	train/batch_cls_loss	1.72806811
63	train/batch_box_loss	0.02157354
64	train/loss_step	3.60506129
64	train/lr	0.00050000
64	train/batch_acc	0.00000000
64	train/batch_box_iou	0.01121881
64	train/batch_cls_loss	1.53825498
64	train/batch_box_loss	0.01784877
4	train/loss_epoch	3.64961091
4	train/epoch_acc	0.00000000
4	train/epoch_box_iou	0.01374221
4	val/loss	3.67084252
4	val/acc	0.09393939
4	val/box_iou	0.01168185
4	val/mAP	0.00008375
4	val/mAP50_95	0.00001675
4	val/precision	0.00571429
4	val/recall	0.00100503
4	train/early_stop_loss	3.67084252
65	train/loss_step	3.49838305
65	train/lr	0.00050000
65	train/batch_acc	0.06250000
65	train/batch_box_iou	0.04309760
65	train/batch_cls_loss	1.50573754
65	train/batch_box_loss	0.01576814
66	train/loss_step	3.53904581
66	train/lr	0.00050000
66	train/batch_acc	0.00000000
66	train/batch_box_iou	0.01217934
66	train/batch_cls_loss	1.48573816
66	train/batch_box_loss	0.01553326
67	train/loss_step	3.50570774
67	train/lr	0.00050000
67	train/batch_acc	0.00000000
67	train/batch_box_iou	0.00802095
67	train/batch_cls_loss	1.39406371
67	train/batch_box_loss	0.02553717
68	train/loss_step	3.42713308
68	train/lr	0.00050000
68	train/batch_acc	0.00000000
68	train/batch_box_iou	0.01531333
68	train/batch_cls_loss	1.37872267
68	train/batch_box_loss	0.01580743
69	train/loss_step	3.56402016
69	train/lr	0.00050000
69	train/batch_acc	0.00000000
69	train/batch_box_iou	0.01476918
69	train/batch_cls_loss	1.50063777
69	train/batch_box_loss	0.01858417
70	train/loss_step	3.29860020
70	train/lr	0.00050000
70	train/batch_acc	0.00000000
70	train/batch_box_iou	0.01639183
70	train/batch_cls_loss	1.25182879
70	train/batch_box_loss	0.01591102
71	train/loss_step	3.70703125
71	train/lr	0.00050000
71	train/batch_acc	0.00000000
71	train/batch_box_iou	0.00159835
71	train/batch_cls_loss	1.62560654
71	train/batch_box_loss	0.01692427
72	train/loss_step	3.65844631
72	train/lr	0.00050000
72	train/batch_acc	0.00000000
72	train/batch_box_iou	0.01326195
72	train/batch_cls_loss	1.59026873
72	train/batch_box_loss	0.01894031
73	train/loss_step	3.79779124
73	train/lr	0.00050000
73	train/batch_acc	0.00000000
73	train/batch_box_iou	0.01980169
73	train/batch_cls_loss	1.75644028
73	train/batch_box_loss	0.01619087
74	train/loss_step	3.60010958
74	train/lr	0.00050000
74	train/batch_acc	0.00000000
74	train/batch_box_iou	0.01768957
74	train/batch_cls_loss	1.55457854
74	train/batch_box_loss	0.01618205
75	train/loss_step	3.44341946
75	train/lr	0.00050000
75	train/batch_acc	0.00000000
75	train/batch_box_iou	0.02453353
75	train/batch_cls_loss	1.39699411
75	train/batch_box_loss	0.01909850
76	train/loss_step	3.36518312
76	train/lr	0.00050000
76	train/batch_acc	0.00000000
76	train/batch_box_iou	0.00463060
76	train/batch_cls_loss	1.29088199
76	train/batch_box_loss	0.01671248
77	train/loss_step	3.27313089
77	train/lr	0.00050000
77	train/batch_acc	0.41666667
77	train/batch_box_iou	0.01484179
77	train/batch_cls_loss	1.23308170
77	train/batch_box_loss	0.01394654
78	train/loss_step	3.23629284
78	train/lr	0.00050000
78	train/batch_acc	0.00000000
78	train/batch_box_iou	0.03045994
78	train/batch_cls_loss	1.19685447
78	train/batch_box_loss	0.02007166
79	train/loss_step	3.81821442
79	train/lr	0.00050000
79	train/batch_acc	0.00000000
79	train/batch_box_iou	0.00646426
79	train/batch_cls_loss	1.75561333
79	train/batch_box_loss	0.01510590
80	train/loss_step	3.54595757
80	train/lr	0.00050000
80	train/batch_acc	0.00000000
80	train/batch_box_iou	0.01398523
80	train/batch_cls_loss	1.49897611
80	train/batch_box_loss	0.01499040
5	train/loss_epoch	3.55831351
5	train/epoch_acc	0.02027027
5	train/epoch_box_iou	0.01554369
5	val/loss	3.61506684
5	val/acc	0.00303030
5	val/box_iou	0.01172872
5	val/mAP	0.00000000
5	val/mAP50_95	0.00000000
5	val/precision	0.00000000
5	val/recall	0.00000000
5	train/early_stop_loss	3.61506684
