step	tag	value
10	train/loss_step	2.13451362
10	train/lr	0.00030000
10	train/batch_acc	0.59574468
10	train/batch_box_iou	0.11672250
10	train/batch_cls_loss	0.30813205
10	train/batch_box_loss	0.01196531
20	train/loss_step	2.18055558
20	train/lr	0.00030000
20	train/batch_acc	0.54090909
20	train/batch_box_iou	0.10765367
20	train/batch_cls_loss	0.34461063
20	train/batch_box_loss	0.01025047
30	train/loss_step	2.12836885
30	train/lr	0.00030000
30	train/batch_acc	0.51014041
30	train/batch_box_iou	0.13330022
30	train/batch_cls_loss	0.33760673
30	train/batch_box_loss	0.01147251
1	train/loss_epoch	2.13441307
1	train/epoch_acc	0.54544180
1	train/epoch_box_iou	0.13300435
40	train/loss_step	2.10931158
40	train/lr	0.00030000
40	train/batch_acc	0.57122905
40	train/batch_box_iou	0.13311970
40	train/batch_cls_loss	0.32621819
40	train/batch_box_loss	0.00986657
50	train/loss_step	2.17355537
50	train/lr	0.00030000
50	train/batch_acc	0.53507565
50	train/batch_box_iou	0.11803004
50	train/batch_cls_loss	0.35459000
50	train/batch_box_loss	0.01100512
60	train/loss_step	2.09446669
60	train/lr	0.00030000
60	train/batch_acc	0.56824926
60	train/batch_box_iou	0.13654666
60	train/batch_cls_loss	0.31922472
60	train/batch_box_loss	0.00966704
2	train/loss_epoch	2.12161457
2	train/epoch_acc	0.56016074
2	train/epoch_box_iou	0.13408643
70	train/loss_step	2.11507702
70	train/lr	0.00030000
70	train/batch_acc	0.54616588
70	train/batch_box_iou	0.13597439
70	train/batch_cls_loss	0.33898154
70	train/batch_box_loss	0.00960886
80	train/loss_step	2.18819427
80	train/lr	0.00030000
80	train/batch_acc	0.54745530
80	train/batch_box_iou	0.10434029
80	train/batch_cls_loss	0.34034526
80	train/batch_box_loss	0.01130593
90	train/loss_step	2.11580634
90	train/lr	0.00030000
90	train/batch_acc	0.58761329
90	train/batch_box_iou	0.13141315
90	train/batch_cls_loss	0.32502195
90	train/batch_box_loss	0.01072214
3	train/loss_epoch	2.12007310
3	train/epoch_acc	0.56254381
3	train/epoch_box_iou	0.13366385
100	train/loss_step	2.07387829
100	train/lr	0.00030000
100	train/batch_acc	0.53982301
100	train/batch_box_iou	0.14962725
100	train/batch_cls_loss	0.31787354
100	train/batch_box_loss	0.01105188
110	train/loss_step	2.15443492
110	train/lr	0.00030000
110	train/batch_acc	0.55771725
110	train/batch_box_iou	0.12507060
110	train/batch_cls_loss	0.35140488
110	train/batch_box_loss	0.01063422
120	train/loss_step	2.19570637
120	train/lr	0.00030000
120	train/batch_acc	0.49009247
120	train/batch_box_iou	0.11988243
120	train/batch_cls_loss	0.38009357
120	train/batch_box_loss	0.01107553
4	train/loss_epoch	2.11825315
4	train/epoch_acc	0.55768422
4	train/epoch_box_iou	0.13423568
130	train/loss_step	2.15378451
130	train/lr	0.00030000
130	train/batch_acc	0.55639098
130	train/batch_box_iou	0.11575320
130	train/batch_cls_loss	0.33440274
130	train/batch_box_loss	0.01017763
140	train/loss_step	2.17856121
140	train/lr	0.00030000
140	train/batch_acc	0.55612903
140	train/batch_box_iou	0.11470511
140	train/batch_cls_loss	0.35943419
140	train/batch_box_loss	0.00970742
150	train/loss_step	2.06771326
150	train/lr	0.00030000
150	train/batch_acc	0.59718310
150	train/batch_box_iou	0.14877604
150	train/batch_cls_loss	0.31248444
150	train/batch_box_loss	0.01055616
5	train/loss_epoch	2.11663757
5	train/epoch_acc	0.56184290
5	train/epoch_box_iou	0.13532864
5	val/loss	2.23842530
5	val/acc	0.51356589
5	val/box_iou	0.11178029
5	val/mAP	0.00589704
5	val/mAP50_95	0.00123335
5	val/precision	0.01595098
5	val/recall	0.02789847
5	train/early_stop_loss	2.23842530
160	train/loss_step	2.12356305
160	train/lr	0.00030000
160	train/batch_acc	0.57166392
160	train/batch_box_iou	0.12719612
160	train/batch_cls_loss	0.32667950
160	train/batch_box_loss	0.01025515
170	train/loss_step	2.12057090
170	train/lr	0.00030000
170	train/batch_acc	0.56923077
170	train/batch_box_iou	0.13702093
170	train/batch_cls_loss	0.34463474
170	train/batch_box_loss	0.00999561
180	train/loss_step	2.06407690
180	train/lr	0.00030000
180	train/batch_acc	0.65065502
180	train/batch_box_iou	0.14825366
180	train/batch_cls_loss	0.31743899
180	train/batch_box_loss	0.00862905
6	train/loss_epoch	2.11546511
6	train/epoch_acc	0.56259053
6	train/epoch_box_iou	0.13536914
190	train/loss_step	2.09083295
190	train/lr	0.00030000
190	train/batch_acc	0.62742176
190	train/batch_box_iou	0.12990156
190	train/batch_cls_loss	0.29811895
190	train/batch_box_loss	0.01050339
200	train/loss_step	2.15556955
200	train/lr	0.00030000
200	train/batch_acc	0.59899117
200	train/batch_box_iou	0.12069006
200	train/batch_cls_loss	0.34088379
200	train/batch_box_loss	0.01121317
210	train/loss_step	2.09345531
210	train/lr	0.00030000
210	train/batch_acc	0.59583333
210	train/batch_box_iou	0.13627784
210	train/batch_cls_loss	0.31314611
210	train/batch_box_loss	0.01057299
7	train/loss_epoch	2.11723569
7	train/epoch_acc	0.56478669
7	train/epoch_box_iou	0.13408008
220	train/loss_step	2.10270214
