step	tag	value
37	train/batch_cls_loss	1.56745005
37	train/batch_box_loss	0.08041991
38	train/batch_loss	1.71750915
38	train/batch_acc	0.11111111
38	train/batch_box_iou	0.06439351
38	train/batch_cls_loss	1.39725399
38	train/batch_box_loss	0.06405103
39	train/batch_loss	1.92905903
39	train/batch_acc	0.20833333
39	train/batch_box_iou	0.08011259
39	train/batch_cls_loss	1.58713984
39	train/batch_box_loss	0.06838384
40	train/batch_loss	1.97991335
40	train/batch_acc	0.05000000
40	train/batch_box_iou	0.06112237
40	train/batch_cls_loss	1.56005204
40	train/batch_box_loss	0.08397226
41	train/batch_loss	1.85325050
41	train/batch_acc	0.13333333
41	train/batch_box_iou	0.02018198
41	train/batch_cls_loss	1.47117829
41	train/batch_box_loss	0.07641443
42	train/batch_loss	1.91684079
42	train/batch_acc	0.00000000
42	train/batch_box_iou	0.05111887
42	train/batch_cls_loss	1.62340999
42	train/batch_box_loss	0.05868615
43	train/batch_loss	1.98357272
43	train/batch_acc	0.03703704
43	train/batch_box_iou	0.09776845
43	train/batch_cls_loss	1.66359949
43	train/batch_box_loss	0.06399466
44	train/batch_loss	1.73623002
44	train/batch_acc	0.10000000
44	train/batch_box_iou	0.04678665
44	train/batch_cls_loss	1.45979333
44	train/batch_box_loss	0.05528733
45	train/batch_loss	2.02879930
45	train/batch_acc	0.12500000
45	train/batch_box_iou	0.03993063
45	train/batch_cls_loss	1.73111987
45	train/batch_box_loss	0.05953589
46	train/batch_loss	1.86917019
46	train/batch_acc	0.07692308
46	train/batch_box_iou	0.08830350
46	train/batch_cls_loss	1.59417701
46	train/batch_box_loss	0.05499864
47	train/batch_loss	1.78279710
47	train/batch_acc	0.11111111
47	train/batch_box_iou	0.05630246
47	train/batch_cls_loss	1.45691657
47	train/batch_box_loss	0.06517611
48	train/batch_loss	1.99108732
48	train/batch_acc	0.13333333
48	train/batch_box_iou	0.02951168
48	train/batch_cls_loss	1.69562757
48	train/batch_box_loss	0.05909195
49	train/batch_loss	1.83018029
49	train/batch_acc	0.12500000
49	train/batch_box_iou	0.02775953
49	train/batch_cls_loss	1.43979001
49	train/batch_box_loss	0.07807805
50	train/batch_loss	1.89936638
50	train/batch_acc	0.14285714
50	train/batch_box_iou	0.04985017
50	train/batch_cls_loss	1.60048747
50	train/batch_box_loss	0.05977577
51	train/batch_loss	1.74117041
51	train/batch_acc	0.10526316
51	train/batch_box_iou	0.09764585
51	train/batch_cls_loss	1.45618296
51	train/batch_box_loss	0.05699750
52	train/batch_loss	1.93498051
52	train/batch_acc	0.13043478
52	train/batch_box_iou	0.03859197
52	train/batch_cls_loss	1.56049430
52	train/batch_box_loss	0.07489724
53	train/batch_loss	1.96000838
53	train/batch_acc	0.03846154
53	train/batch_box_iou	0.06539229
53	train/batch_cls_loss	1.65967584
53	train/batch_box_loss	0.06006650
54	train/batch_loss	1.65750813
54	train/batch_acc	0.20000000
54	train/batch_box_iou	0.06544931
54	train/batch_cls_loss	1.46096194
54	train/batch_box_loss	0.03930925
55	train/batch_loss	1.77076709
55	train/batch_acc	0.11111111
55	train/batch_box_iou	0.06439675
55	train/batch_cls_loss	1.52823925
55	train/batch_box_loss	0.04850556
56	train/batch_loss	1.59231782
56	train/batch_acc	0.33333333
56	train/batch_box_iou	0.09131130
56	train/batch_cls_loss	1.37786818
56	train/batch_box_loss	0.04288994
57	train/batch_loss	1.82380819
57	train/batch_acc	0.08000000
57	train/batch_box_iou	0.03397239
57	train/batch_cls_loss	1.57366681
57	train/batch_box_loss	0.05002828
58	train/batch_loss	1.71561563
58	train/batch_acc	0.07692308
58	train/batch_box_iou	0.03483236
58	train/batch_cls_loss	1.40493023
58	train/batch_box_loss	0.06213708
59	train/batch_loss	1.59337103
59	train/batch_acc	0.25000000
59	train/batch_box_iou	0.06012753
59	train/batch_cls_loss	1.37090981
59	train/batch_box_loss	0.04449224
60	train/batch_loss	2.00233483
60	train/batch_acc	0.09523810
60	train/batch_box_iou	0.02996039
60	train/batch_cls_loss	1.58774996
60	train/batch_box_loss	0.08291697
61	train/batch_loss	1.87382996
61	train/batch_acc	0.22222222
61	train/batch_box_iou	0.05840276
61	train/batch_cls_loss	1.60998106
61	train/batch_box_loss	0.05276978
62	train/batch_loss	1.81396770
62	train/batch_acc	0.12500000
62	train/batch_box_iou	0.04156894
62	train/batch_cls_loss	1.56387401
62	train/batch_box_loss	0.05001875
63	train/batch_loss	1.82658017
63	train/batch_acc	0.27586207
63	train/batch_box_iou	0.06977943
63	train/batch_cls_loss	1.53877807
63	train/batch_box_loss	0.05756042
64	train/batch_loss	1.62248600
64	train/batch_acc	0.06250000
64	train/batch_box_iou	0.05465961
64	train/batch_cls_loss	1.41807771
64	train/batch_box_loss	0.04088166
65	train/batch_loss	1.62395906
65	train/batch_acc	0.27777778
65	train/batch_box_iou	0.03627446
65	train/batch_cls_loss	1.37143576
65	train/batch_box_loss	0.05050467
66	train/batch_loss	1.64789176
66	train/batch_acc	0.22727273
66	train/batch_box_iou	0.05866576
66	train/batch_cls_loss	1.42346525
66	train/batch_box_loss	0.04488531
67	train/batch_loss	1.85591912
67	train/batch_acc	0.15384615
67	train/batch_box_iou	0.08473425
67	train/batch_cls_loss	1.62806666
67	train/batch_box_loss	0.04557050
68	train/batch_loss	1.97623420
68	train/batch_acc	0.03703704
68	train/batch_box_iou	0.03620182
68	train/batch_cls_loss	1.72673273
68	train/batch_box_loss	0.04990029
69	train/batch_loss	1.81678796
69	train/batch_acc	0.18181818
69	train/batch_box_iou	0.04856140
69	train/batch_cls_loss	1.52473021
69	train/batch_box_loss	0.05841155
70	train/batch_loss	1.86791945
70	train/batch_acc	0.22580645
70	train/batch_box_iou	0.04146532
70	train/batch_cls_loss	1.61537182
70	train/batch_box_loss	0.05050953
71	train/batch_loss	2.02596903
71	train/batch_acc	0.12500000
71	train/batch_box_iou	0.03242848
71	train/batch_cls_loss	1.74560571
71	train/batch_box_loss	0.05607266
72	train/batch_loss	1.75250232
72	train/batch_acc	0.10526316
72	train/batch_box_iou	0.06430008
72	train/batch_cls_loss	1.51373088
72	train/batch_box_loss	0.04775429
73	train/batch_loss	1.89964271
73	train/batch_acc	0.00000000
73	train/batch_box_iou	0.05149683
73	train/batch_cls_loss	1.58617425
73	train/batch_box_loss	0.06269368
74	train/batch_loss	1.85500371
74	train/batch_acc	0.20833333
74	train/batch_box_iou	0.04584837
74	train/batch_cls_loss	1.56738949
74	train/batch_box_loss	0.05752285
75	train/batch_loss	1.99499154
75	train/batch_acc	0.14814815
75	train/batch_box_iou	0.02819088
75	train/batch_cls_loss	1.64520955
75	train/batch_box_loss	0.06995638
76	train/batch_loss	1.62517571
76	train/batch_acc	0.20000000
76	train/batch_box_iou	0.06136825
76	train/batch_cls_loss	1.42080617
76	train/batch_box_loss	0.04087390
77	train/batch_loss	1.62462652
77	train/batch_acc	0.08333333
77	train/batch_box_iou	0.07358855
77	train/batch_cls_loss	1.46896446
77	train/batch_box_loss	0.03113241
78	train/batch_loss	1.77909887
78	train/batch_acc	0.12500000
78	train/batch_box_iou	0.07594180
78	train/batch_cls_loss	1.53929842
78	train/batch_box_loss	0.04796008
79	train/batch_loss	1.47448909
79	train/batch_acc	0.46153846
79	train/batch_box_iou	0.09998289
79	train/batch_cls_loss	1.33707404
79	train/batch_box_loss	0.02748302
80	train/batch_loss	1.70151949
80	train/batch_acc	0.14285714
80	train/batch_box_iou	0.06888394
80	train/batch_cls_loss	1.44747639
80	train/batch_box_loss	0.05080863
81	train/batch_loss	1.57942677
81	train/batch_acc	0.23529412
81	train/batch_box_iou	0.06758302
81	train/batch_cls_loss	1.40708888
81	train/batch_box_loss	0.03446757
82	train/batch_loss	1.85310376
82	train/batch_acc	0.04166667
82	train/batch_box_iou	0.06864738
82	train/batch_cls_loss	1.61418080
82	train/batch_box_loss	0.04778459
83	train/batch_loss	1.65148687
83	train/batch_acc	0.15789474
83	train/batch_box_iou	0.04837736
83	train/batch_cls_loss	1.40408564
83	train/batch_box_loss	0.04948024
84	train/batch_loss	1.55282247
84	train/batch_acc	0.06250000
84	train/batch_box_iou	0.10160893
84	train/batch_cls_loss	1.38162220
84	train/batch_box_loss	0.03424006
85	train/batch_loss	1.80782819
85	train/batch_acc	0.23076923
85	train/batch_box_iou	0.06788837
85	train/batch_cls_loss	1.48761165
85	train/batch_box_loss	0.06404330
86	train/batch_loss	1.76848972
86	train/batch_acc	0.13636364
